fund number,Date,Return,F1,F2,F3,F4,F5,F6,F7,F8
5922,20141219,1.3234,0.4,0.34,0.34,0.54,0.82,1.05,-1.02,1.58
5922,20141222,0.3537,0.37,0.68,0.52,0.21,0.35,-0.27,0.21,-0.13
5922,20141223,0.2169,-0.49,0.37,0.23,0.15,0.62,0.84,-0.93,0.94
5922,20141224,0.0541,0.53,0.4,0.26,0.09,0.07,0.01,0.73,-0.25
5922,20141226,0.5138,0.93,0.55,0.51,0.38,0.28,0.33,0.08,0.19
5922,20141229,0.1614,-0.17,0.17,0.42,0.21,0.32,0.56,-0.18,0.07
5922,20141230,-0.6984,-0.55,-0.27,-0.05,-0.65,-0.46,-0.49,-0.08,0.06
5922,20141231,-0.6221,0.55,-0.08,-0.05,-0.69,-0.9,-0.97,-0.48,0.16
5922,20150102,-0.3538,0.07,-0.14,-0.21,-0.22,-0.09,0,-0.09,0.69
5922,20150105,-2.1306,-1.07,-1.43,-1.11,-1.79,-2.31,-2.58,1.19,-0.56
5922,20150106,-1.0885,-1.7,-1.78,-1.24,-1.27,-1.21,-1.35,0.48,-0.32
5922,20150107,1.5519,1.48,0.95,0.41,1.3,0.95,0.74,0.93,-0.58
5922,20150108,1.4171,1.95,1.58,0.93,1.88,1.93,1.85,0.13,0.18
5922,20150109,-1.3699,-0.64,-0.72,-0.57,-0.75,-0.83,-1.14,0.04,-0.35
5922,20150112,-0.3889,-0.23,-0.63,-0.18,-0.75,-1.13,-1.09,0.91,-0.65
5922,20150113,0.3625,-0.42,-0.06,-0.03,-0.13,-0.29,-0.32,0.32,-0.03
5922,20150114,-1.0836,-0.2,-0.48,-0.62,-0.51,-0.52,-0.61,0.07,-0.82
5922,20150115,-1.3483,-2.7,-1.86,-1.29,-1.39,-1.17,-1.16,0.76,0
5922,20150116,1.139,1.86,1.45,1.37,1.37,1.52,1.6,-0.25,0.04
5922,20150120,0,-0.44,-0.79,-0.8,0.12,-0.13,-0.55,0.74,-0.54
5922,20150121,0.6757,-1,-0.32,-0.17,0.66,0.95,1.02,-1,0.73
5922,20150122,2.1532,1.36,1.68,1.46,1.4,1.57,1.68,0.32,0.81
5922,20150123,0.657,0,-0.21,-0.46,-0.24,-0.54,-0.77,0.11,-0.17
5922,20150126,0.5439,1.41,0.91,0.66,0.72,0.89,1.05,-0.85,0.32
5922,20150127,-0.568,-0.23,-0.23,-0.19,-0.8,-0.74,-0.43,-0.43,-0.47
5922,20150128,-1.2786,-1.39,-1.53,-1.28,-1.42,-1.55,-2.18,1.22,-0.63
5922,20150129,0.7716,1.07,1.16,0.77,0.98,0.77,0.9,0.63,-0.19
5922,20150130,-1.7227,-1.87,-1.73,-1.05,-1.1,-1.08,-0.76,-2.64,0.42
5922,20150202,1.1686,0.38,0.94,1.22,1.13,1.5,2.07,-0.8,1.5
5922,20150203,1.9527,1.3,1.88,1.58,1.78,2.27,2.38,-1.21,1.47
5922,20150204,-0.4856,-0.49,-0.53,-0.46,-0.35,-0.54,-0.71,0.79,-0.11
5922,20150205,0.5964,1.71,1.48,1.27,1.2,1.34,1.32,-0.71,0.15
5922,20150206,-0.7545,-0.1,0.09,0.19,-0.15,-0.08,-0.02,-0.8,0.29
5922,20150209,-0.4616,-0.43,-0.32,-0.3,-0.44,-0.35,-0.31,-0.68,-0.12
5922,20150210,1.3639,0.72,0.23,0.07,1.04,0.85,0.43,1.22,0.37
5922,20150211,0.2153,0.07,-0.13,-0.02,0.11,-0.03,-0.44,0.48,-0.14
5922,20150212,0.5908,1.24,0.96,0.84,1.27,1.08,1.07,-0.46,-0.26
5922,20150213,0.2403,0.85,0.93,0.65,0.78,0.76,0.5,-1.3,-0.12
5922,20150217,-1.012,0.57,0.38,0.26,0.26,0.19,0.39,0.01,-0.12
5922,20150218,0.8071,0.57,-0.01,-0.23,0.28,0.21,-0.24,0.65,0.64
5922,20150219,0.5338,0.15,0.3,0.26,0.2,0.03,-0.08,-0.55,-0.2
5922,20150220,1.0088,-0.08,0.05,-0.16,0.69,0.59,0.39,0.57,-0.08
5922,20150223,-0.8673,-0.25,-0.37,-0.43,-0.15,-0.16,-0.33,0.95,0
5922,20150224,-0.3446,0.56,0.53,0.44,0.04,0.37,0.51,-0.03,0.38
5922,20150225,-0.0798,0.75,0.57,0.28,0.41,-0.05,-0.25,-1,-0.1
5922,20150226,0.2662,0.6,0.25,0.1,-0.15,-0.33,-0.8,0.34,-0.06
5922,20150227,-0.5045,-0.78,-0.27,-0.33,-0.4,-0.33,-0.18,-0.22,0.32
5922,20150302,0.2135,1.01,0.81,0.46,0.83,0.55,-0.04,0.35,-0.27
5922,20150303,-0.4527,-0.74,-0.55,-0.1,-0.41,-0.37,0.02,-0.39,0.23
5922,20150304,-0.7758,-0.13,-0.47,-0.32,-0.48,-0.35,-0.53,0.04,-0.11
5922,20150305,0.4853,0.82,0.15,0.1,0.22,-0.03,0.21,-0.02,-0.13
5922,20150306,-1.4221,-1.05,-0.88,-0.56,-1.33,-1.34,-1.22,0.12,-0.33
5922,20150309,0.4899,-0.23,0.1,0.09,0.29,0.27,-0.21,0.82,-0.38
5922,20150310,-1.5168,-1.14,-1.46,-1.36,-1.4,-1.52,-1.8,0.48,0.27
5922,20150311,0.33,0.39,0.51,0.1,0.3,0.27,0.56,-0.04,0.05
5922,20150312,1.0965,1.36,1.67,1.41,1.12,1.12,1.22,0.66,-0.23
5922,20150313,-0.5694,-0.45,-0.37,-0.32,-0.72,-0.58,-0.74,0.75,-0.24
5922,20150316,1.6908,-0.07,-0.03,-0.14,1.18,1.06,0.94,0.64,-0.23
5922,20150317,0.4023,0.32,0.09,0.24,-0.09,-0.18,-0.06,0.21,-0.36
5922,20150318,0.4808,0.73,0.59,0.33,1.03,1.51,1.52,-0.86,1.28
5922,20150319,-0.0797,0.76,0.27,0.04,-0.13,-0.63,-1.11,0.95,-0.89
5922,20150320,0.8513,0.03,0.64,0.32,0.68,0.98,1.32,-0.39,0.44
5922,20150323,0.211,0.08,0.22,0.58,-0.31,-0.2,-0.04,-0.5,0.58
5922,20150324,-0.3159,0.41,0.21,0.26,-0.32,-0.46,-0.51,-0.31,0.08
5922,20150325,-2.2445,-2.87,-1.84,-1.19,-1.66,-1.35,-0.96,-1.22,1.16
5922,20150326,0.054,-0.1,-0.2,0.1,-0.02,-0.32,-0.25,-0.01,0.23
5922,20150327,0.8099,0.58,0.41,0.08,0.68,0.45,-0.26,1.18,-0.4
5922,20150330,1.3926,1.21,0.91,0.48,1.15,1.35,1.42,0.19,-0.09
5922,20150331,-0.4754,-0.44,-0.32,-0.2,-0.53,-0.51,-0.51,-0.24,0.03
5922,20150401,-0.69,-0.1,0.06,0.15,-0.53,-0.29,0.05,-0.16,0.34
5922,20150402,1.1758,0.55,0.5,0.51,0.42,0.43,0.61,-0.58,0.05
5922,20150406,0.6603,0.39,0.32,0.16,0.76,0.86,1,-1.31,0.35
5922,20150407,-0.8134,0.2,-0.1,0.13,-0.29,-0.39,-0.33,-0.3,0.55
5922,20150408,0.8466,0.89,0.55,0.21,0.66,0.22,-0.12,1.28,0.26
5922,20150409,0.5247,0.09,-0.18,0.14,0.35,0.43,0.3,-0.83,-0.17
5922,20150410,0.3132,0.57,0.4,0.14,0.39,0.3,0.17,0.34,0.19
5922,20150413,-0.7024,0.36,0.09,0.09,-0.41,-0.55,-0.15,0.05,0.43
5922,20150414,-0.3668,0.25,0.1,0.22,0.03,0.35,0.35,-1.18,-0.65
5922,20150415,-0.0789,1.12,0.94,1.03,0.61,0.87,1.21,-1.75,-0.55
5922,20150416,-0.1579,-0.13,-0.03,-0.23,-0.1,-0.27,-0.38,0.58,0.39
5922,20150417,-1.0807,-1.62,-1.62,-1.14,-1.31,-1.12,-1.25,0.09,-0.11
5922,20150420,0.8793,0.78,0.99,0.7,0.81,0.84,0.67,0.29,0.38
5922,20150421,0.2641,0.03,-0.07,-0.01,0.09,-0.15,-0.75,1.3,0.77
5922,20150422,0.3952,0.17,0.21,0.12,0.33,0.35,0.42,-0.16,0.21
5922,20150423,0.7085,0.7,0.52,0.53,0.34,0.37,0.36,-0.27,0.06
5922,20150424,-0.3648,-0.53,-0.05,0.07,-0.28,-0.17,-0.15,0.37,0.2
5922,20150427,-0.0785,-1.77,-1.09,-0.64,-0.74,-0.53,-0.71,-1.26,0.11
5922,20150428,-0.5758,0.2,0.76,0.77,0,0.3,0.85,-0.75,-0.08
5922,20150429,0,-1.09,-0.82,-0.45,-0.34,-0.25,0.36,-1.17,-0.8
5922,20150430,-0.8686,-2.13,-2.18,-1.17,-1.22,-0.86,-0.82,-1.16,-0.38
5922,20150501,1.3808,0.65,0.48,0.18,1.06,1,0.5,1.04,0.77
5922,20150504,0.6548,0.55,0.34,0.42,0.21,0.25,0.55,0.22,0.22
5922,20150505,-1.3531,-1.61,-0.95,-0.77,-1.33,-1.27,-1.21,-0.43,-0.13
5922,20150506,-0.6331,-0.2,0.25,-0.23,0.02,-0.18,-0.37,0.41,0.45
5922,20150507,0.7168,0.42,0.42,0,0.46,0.2,-0.12,0.88,0.89
5922,20150508,1.0016,0.77,0.4,0.45,0.94,1.04,1.16,0.14,0.01
5922,20150511,0.4175,0.19,-0.01,0.13,-0.17,-0.07,-0.28,0.59,0.09
5922,20150512,0,-0.37,-0.26,-0.1,-0.27,-0.23,-0.19,-0.34,-0.16
5922,20150513,-0.026,-0.1,0.08,0.03,0.08,0.12,-0.07,-0.09,-0.15
5922,20150514,1.4817,0.63,0.68,0.42,0.99,0.77,0.42,0.88,-0.35
5922,20150515,0.7172,0.24,0.08,-0.09,0.13,0.11,-0.03,-0.38,0.37
5922,20150518,0.5341,0.92,0.82,0.44,0.56,0.58,0.63,0.74,0.06
5922,20150519,-0.2277,-0.52,-0.55,-0.37,-0.33,-0.34,-0.26,0.88,-0.29
5922,20150520,-0.3803,0.04,0.28,0.05,0.07,-0.04,0,-0.2,-0.01
5922,20150521,0.3818,-0.1,-0.05,0.01,0.27,0.38,0.24,-0.57,0.31
5922,20150522,-0.1268,-0.22,-0.47,-0.33,-0.13,-0.1,-0.3,0.31,-0.07
5922,20150526,-0.6093,-0.98,-0.91,-0.88,-1.04,-1.15,-1.27,0.41,-0.25
5922,20150527,0.9195,1.19,1.01,0.66,0.78,0.86,0.78,0.82,-0.23
5922,20150528,0.0506,0.04,0.02,-0.08,-0.22,-0.17,-0.09,0.24,-0.06
5922,20150529,-1.1131,-0.11,-0.25,-0.32,-0.73,-0.31,-0.47,0.13,0.03
5922,20150601,0.0256,0.19,-0.04,-0.1,0.17,0.13,-0.32,0.43,-0.16
5922,20150602,-0.2813,0.61,0.66,0.63,0.11,0.14,0.61,-0.88,0.62
5922,20150603,0.5386,1.68,1.18,0.63,0.49,0.32,0.26,0.32,-0.32
5922,20150604,-0.9439,-0.54,-0.81,-0.67,-0.99,-1.01,-1.08,0.17,-0.21
5922,20150605,0.6953,1.18,0.77,0.58,0.38,0.27,0.22,-0.22,-0.38
5922,20150608,-0.6905,-0.33,-0.48,-0.36,-0.72,-0.73,-0.62,-0.03,-0.03
5922,20150609,-0.206,-0.3,-0.41,-0.02,-0.16,0,0.09,-0.03,-0.34
5922,20150610,0.671,0.9,1.32,1.1,1.04,1.13,1.43,-0.09,-0.18
5922,20150611,0.4358,0.05,0.05,-0.13,0.33,0.32,0.02,0.45,-0.1
5922,20150612,-0.3318,0.06,-0.1,-0.09,-0.51,-0.57,-0.69,0.1,-0.2
5922,20150615,-0.4866,-0.23,-0.46,-0.19,-0.52,-0.58,-0.5,0.31,-0.21
5922,20150616,0.3603,0.43,0.33,0.56,0.49,0.48,0.62,0.13,-0.24
5922,20150617,0.8205,0.08,-0.22,-0.38,0.29,0.07,-0.19,0.16,0.23
5922,20150618,1.1445,1.14,0.98,0.46,1.04,0.73,0.54,0.84,0.22
5922,20150619,-0.4777,0,-0.16,-0.47,-0.28,-0.17,-0.58,0.4,-0.21
5922,20150622,0.2274,0.77,0.47,0.66,0.55,0.53,0.68,0.19,-0.27
5922,20150623,0.5546,0.42,0.5,0.44,0.04,0.14,0.39,-0.27,-0.25
5922,20150624,-1.2033,-0.99,-0.91,-0.45,-1,-0.81,-0.94,0.01,0.1
5922,20150625,0.6344,-0.21,-0.19,0,-0.19,-0.36,-0.65,0.91,-0.54
5922,20150626,-0.1513,-0.84,-0.41,-0.17,-0.1,-0.15,0.27,0.01,-0.28
5922,20150629,-2.399,-2.82,-2.26,-1.89,-2.3,-2.2,-2.16,0.29,0.25
5922,20150630,0.621,0.96,0.45,0.07,0.48,0.19,0.08,0.69,-0.32
5922,20150701,0.6943,-0.15,-0.03,-0.32,0.45,0.38,0.45,1.63,-1.01
5922,20150702,0.332,-0.75,-0.39,-0.5,-0.2,-0.05,-0.29,-0.34,0.29
5922,20150706,0.1273,-0.08,-0.4,-0.59,-0.29,-0.64,-0.75,1.42,-0.87
5922,20150707,-0.1271,-0.18,-0.21,-0.48,0.56,0.55,0.3,-0.39,0.17
5922,20150708,-2.4434,-2.16,-1.82,-1.68,-1.78,-1.74,-1.85,0.57,-0.8
5922,20150709,0.7305,1.05,0.28,0.71,0.51,0.05,0.67,0.02,0.11
5922,20150710,1.4245,1.8,1.39,0.99,1.29,1.03,0.78,1.15,-0.57
5922,20150713,1.1491,1.33,0.95,0.73,1.25,0.91,0.85,0,0.07
5922,20150714,0.303,0.88,0.54,0.44,0.53,0.43,0.45,-0.29,0.28
5922,20150715,0.2014,-0.77,-1.06,-0.8,-0.45,-0.6,-0.58,1.35,-1.07
5922,20150716,1.4067,0.83,0.51,-0.03,0.68,0.45,0.34,0.76,-1.12
5922,20150717,0.0991,-0.37,-0.42,-0.54,-0.28,-0.7,-0.98,-0.05,-1.28
5922,20150720,0.2227,-1.15,-1.23,-1.39,0.11,-0.47,-0.63,1.39,-1.24
5922,20150721,-1.0864,-0.4,-0.14,-0.09,-0.53,-0.6,-0.4,-0.38,0.38
5922,20150722,-0.2247,0.12,-0.03,-0.37,0.06,0.04,0.06,1.12,-1.01
5922,20150723,-1.1008,-0.69,-1.13,-0.72,-0.33,-0.61,-0.58,-0.15,0.71
5922,20150724,-0.683,-2.05,-1.48,-1.05,-1.07,-1.2,-0.84,1.06,-1.12
5922,20150727,-1.9358,-1.16,-0.96,-0.99,-0.97,-0.86,-1.05,0.23,-0.39
5922,20150728,1.0909,0.66,0.63,0.42,1.46,1.26,1.14,-0.9,1.2
5922,20150729,1.4388,0.09,0.45,0.77,0.61,1.18,1.28,-1.06,1.01
5922,20150730,0.3546,0.4,0.27,-0.22,0.18,0.21,0.05,0.24,-0.23
5922,20150731,0,0.99,0.32,-0.1,0.33,0,-0.48,1.23,-0.86
5922,20150803,-0.9339,-0.8,-0.96,-0.66,-0.39,-0.66,-0.57,1.03,-1.49
5922,20150804,0.1274,-0.16,-0.14,-0.09,0.09,-0.04,-0.21,0.27,-0.23
5922,20150805,0.1781,0.18,0.22,-0.03,0.64,0.43,-0.2,0.87,-0.34
5922,20150806,-2.794,-2.13,-0.6,-0.18,-1.67,-0.47,0.31,-2.2,1.93
5922,20150807,0.6794,-0.9,-0.24,-0.97,-0.33,-0.3,-0.58,1.12,-0.62
5922,20150810,1.2458,1.32,1.3,1.44,1.23,1.7,2.6,-2.1,1.64
5922,20150811,-1.3074,-1.42,-0.95,-0.51,-1.04,-0.98,-1.32,0.13,-0.62
5922,20150812,-0.6753,0.24,0.11,0.44,-0.05,0.29,-0.12,-1.04,1.01
5922,20150813,0.3923,-0.44,-0.55,-0.32,-0.07,-0.37,-0.35,1.38,-0.66
5922,20150814,0.4689,-0.03,0.45,0.51,0.4,0.58,0.64,0.21,-0.34
5922,20150817,1.4519,1.02,0.55,0.1,1,0.64,0.29,0.73,0.51
5922,20150818,-0.0511,-1.1,-0.87,-0.45,-0.52,-0.33,-0.31,0.21,-0.43
5922,20150819,-1.1506,-1.02,-0.92,-0.7,-0.79,-1.05,-1.36,1.24,-0.46
5922,20150820,-3.673,-2.83,-2.26,-1.66,-2.66,-2.23,-2.36,-0.4,-0.76
5922,20150821,-2.7121,-0.85,-1.09,-0.89,-2.55,-2.32,-2.62,-0.12,-0.28
5922,20150824,-5.1615,-4.05,-3.54,-3.03,-3.72,-3.82,-4.71,-0.01,-0.05
5922,20150825,-0.5239,0.7,-0.28,-0.2,-0.66,-1.16,-1.61,0.91,0.87
5922,20150826,2.8672,2.13,1.84,1.3,3.08,2.88,2.76,0.47,1.15
5922,20150827,3.3845,1.96,1.97,2.08,2.25,2.71,3.77,-2.13,2.13
5922,20150828,0.6878,1.66,1.3,1.28,0.4,0.41,0.79,-1.62,1.03
5922,20150831,-1.3115,-0.14,0.79,1.45,-1.07,-0.33,0.4,-1.81,-0.45
5922,20150901,-3.3776,-2.24,-1.86,-1.79,-2.72,-2.92,-3.52,0.87,-0.07
5922,20150902,2.2063,1.54,1.03,0.46,2.03,1.26,1.22,1.05,0.5
5922,20150903,0.4205,-0.44,-0.02,0.35,0.26,0.44,0.73,-0.74,0.06
5922,20150904,-1.7867,0.04,-0.33,-0.35,-1.11,-1.4,-1.55,0.73,-0.27
5922,20150908,3.2689,1.99,1.77,0.86,2.72,2.5,2.24,0.91,0.46
5922,20150909,-1.6515,-0.92,-0.81,-0.84,-1.24,-1.09,-1.38,0.31,0.07
5922,20150910,-0.2239,0.63,0.34,0.2,0.34,0.15,0.4,0.31,-0.13
5922,20150911,1.3464,0.44,0.03,-0.2,0.52,0.23,-0.05,1.26,-0.84
5922,20150914,-0.3321,-0.56,-0.41,-0.71,-0.49,-0.54,-0.47,0.49,-0.49
5922,20150915,1.2219,0.7,0.88,0.89,1.16,1.17,1.35,-0.38,0.5
5922,20150916,1.1523,0.51,0.89,1.05,0.73,1.26,1.35,-1.75,0.78
5922,20150917,0.0542,1.32,0.54,0.05,0.2,-0.3,-0.91,1.09,0.16
5922,20150918,-1.9246,0.58,0.51,0.36,-1.42,-1.83,-2.46,1.31,-0.23
5922,20150921,1.0779,-1.67,-0.63,-0.29,-0.06,0.35,0.57,-0.12,0.67
5922,20150922,-2.3517,-1.68,-1.59,-1.21,-1.49,-1.5,-1.61,0.39,0.01
5922,20150923,-0.056,-0.36,-0.62,-0.71,-0.46,-0.67,-0.5,2,-0.7
5922,20150924,-0.7445,-0.64,0.04,0.2,-0.74,-0.36,0.18,-0.56,-0.11
5922,20150925,-0.3966,-3.25,-1.68,-1.18,-0.63,-0.25,0.28,-0.56,-0.39
5922,20150928,-3.5267,-4.06,-2.96,-1.72,-3.23,-2.92,-2.81,-0.27,-1.87
5922,20150929,-0.2064,-1.79,-1,-0.4,-0.41,-0.23,0.18,-0.39,-0.52
5922,20150930,2.3929,1.86,1.26,0.83,2.02,1.93,1.79,0.38,1.27
5922,20151001,-1.2406,-0.42,-0.89,-0.34,0,-0.03,-0.25,0.64,0.27
5922,20151002,2.2495,2.5,1.74,1.2,1.78,1.86,1.54,-2.2,2.55
5922,20151005,1.8286,2.26,2.92,2.47,1.71,2.34,2.72,-2.05,0.75
5922,20151006,-1.459,-0.66,-0.01,0.94,-0.94,-0.18,0.8,-3.13,-0.96
5922,20151007,1.139,1.85,1.42,0.94,1.24,1.16,1.3,-0.36,0.64
5922,20151008,0.7883,0.48,1.5,1.47,0.72,1.37,1.21,-1.57,-0.7
5922,20151009,0.4469,0.77,0.55,-0.01,0.61,-0.13,-0.7,0.42,0.82
5922,20151012,-0.1112,-0.64,-0.39,-0.57,-0.09,-0.23,-0.42,1.88,0.25
5922,20151013,-0.9465,-1.66,-1.12,-0.7,-1.19,-0.92,-0.82,-0.22,-0.71
5922,20151014,-1.5739,-0.6,-0.75,-0.66,-0.58,-0.48,-0.71,-0.74,0.06
5922,20151015,1.8846,3.13,2.15,1.84,1.62,1.17,1.57,0.64,0.91
5922,20151016,0,-0.23,-0.22,-0.22,0.19,0.07,-0.42,0.81,-0.17
5922,20151019,0.1401,0.18,-0.27,-0.39,0.11,-0.26,-0.55,1.34,0.41
5922,20151020,-0.5598,-0.66,0,0.43,-0.44,0.23,0.57,-1.06,-0.72
5922,20151021,-0.9851,-1.74,-1.4,-1.26,-0.94,-1,-1.62,0.42,-0.23
5922,20151022,1.2507,0.06,0.64,0.78,1.11,0.92,1.14,-0.75,-1.79
5922,20151023,0.4773,1.2,0.74,0.47,0.84,0.46,1.06,1,0.35
5922,20151026,0.6147,-0.91,-0.74,-0.93,-0.1,-0.26,-1.12,1.77,0.65
5922,20151027,-1.2219,-1.09,-1.77,-1.52,-0.45,-0.91,-1.49,1.7,0.46
5922,20151028,-0.0562,3.13,2.73,2.26,1.58,2.05,2.51,-0.7,0.42
5922,20151029,0.1125,-1.24,-0.78,-0.8,-0.45,-0.26,-0.47,-0.48,0.28
5922,20151030,-0.4496,-0.38,-0.34,-0.56,-0.08,0.19,-0.37,-1.05,0.4
5922,20151102,1.1572,3,2.15,1.9,1.53,1.27,1.86,-1.02,0.17
5922,20151103,-0.3348,0.98,0.58,0.93,0.21,0.38,0.46,-1.57,0.67
5922,20151104,1.1198,0.42,0.05,-0.01,-0.31,-0.25,-0.4,0.7,-0.26
5922,20151105,-0.8029,-0.9,-0.26,0,-0.2,-0.11,0.14,1.08,0.01
5922,20151106,0.3349,1.18,0.52,0.7,0.47,-0.33,0.79,0.35,-0.19
5922,20151109,-1.3074,-0.13,-1.42,-0.92,-1.02,-0.95,-0.57,0.29,-0.14
5922,20151110,-0.3946,-0.75,-0.37,-0.23,0.07,0.08,0.18,0.91,-0.32
5922,20151111,-0.3396,-1.11,-0.96,-0.99,-0.68,-0.84,-1.15,1.4,-0.67
5922,20151112,-1.6184,-2,-1.87,-1.44,-1.64,-1.94,-2.08,0.68,-0.03
5922,20151113,-1.443,-0.53,-0.85,-0.33,-1.12,-0.72,-0.42,-0.66,0.06
5922,20151116,1.0542,-0.02,0.72,0.39,0.96,1.5,1.72,-1.04,0.43
5922,20151117,-0.2608,-0.41,-0.66,-0.61,-0.03,-0.53,-0.74,0.87,-0.77
5922,20151118,1.7141,1.37,1.23,0.62,1.8,1.51,1.79,-0.54,-0.21
5922,20151119,-0.3713,-0.42,0.23,-0.31,-0.18,-0.37,-0.53,0.23,0.13
5922,20151120,0.8314,0.78,0.68,0.3,0.42,0.36,-0.28,0.9,-0.23
5922,20151123,0.1422,0.88,0.66,0.33,0.27,0.19,-0.09,0.04,0
5922,20151124,0.3407,0.65,0.8,0.97,0.36,0.54,1,-1.35,0.49
5922,20151125,1.047,1.69,0.88,0.5,0.61,0.04,0.05,-0.05,0.09
5922,20151127,0.4761,0.79,0.56,0.34,0.21,0.04,-0.31,0.78,0.02
5922,20151130,0.3066,-0.13,0.06,0.34,-0.65,-0.34,0.25,-0.67,0.15
5922,20151201,1.3893,0.36,0.16,0.51,0.74,0.8,1.04,0.48,0.19
5922,20151202,-0.7673,-0.77,-0.89,-1.01,-0.78,-1.31,-1.8,0.98,-0.05
5922,20151203,-1.0771,-2.26,-1.1,-0.69,-1.56,-1.59,-1.32,-0.05,-0.03
5922,20151204,1.5355,0.86,0.34,-0.09,1.51,1.05,0.82,1.98,-0.91
5922,20151207,-0.3849,-2.18,-1.87,-2.15,-0.9,-1.47,-2.08,0.69,-1.37
5922,20151208,-0.3312,0.18,-0.39,-0.52,-0.24,-0.92,-1.25,1.06,-0.51
5922,20151209,-1.1908,-1.16,-0.82,-0.57,-0.93,-0.48,-0.66,-1.46,1.15
5922,20151210,0.5605,0.94,0.37,0.44,0.43,0.17,0.74,-0.55,0.58
5922,20151211,-2.8707,-2.92,-2.16,-1.94,-2.17,-1.99,-2.63,0.46,-0.73
5922,20151214,0,-1.46,-0.88,-1.17,-0.18,-0.6,-0.88,1.44,-1.07
5922,20151215,1.1191,1.33,0.94,0.85,1.09,1.22,1.88,0,0.64
5922,20151216,1.8445,2.11,1.5,0.64,1.64,1.31,0.89,-0.19,-0.32
5922,20151217,-1.4767,-0.28,-0.79,-0.76,-1.48,-1.53,-2.04,0.71,-0.81
5922,20151218,-1.5271,-0.47,-0.55,-0.23,-1.45,-1.28,-1.43,-0.79,0.07
5922,20151221,0.4021,0.92,0.55,0.15,0.83,0.6,0.77,-0.03,-0.05
5922,20151222,0.2288,0.36,0.91,0.71,0.83,1.11,1.36,-1.1,0.69
5922,20151223,1.4555,1.54,1.63,1.78,1.22,1.99,2.73,-1.91,1.49
5922,20151224,0.4782,0.2,0.23,0.29,0.06,-0.1,-0.01,0.09,-0.14
5922,20151228,-0.196,-0.91,-1.15,-1.18,-0.22,-0.55,-1.28,1.41,-1.09
5922,20151229,1.4586,1.13,0.9,0.66,0.95,0.88,1.05,0.23,0.22
5922,20151230,-0.8847,-0.88,-0.77,-0.6,-0.69,-0.88,-1.26,0.51,-0.5
5922,20151231,-0.6416,-0.83,-0.69,0.19,-0.79,-0.58,-0.44,-0.97,0.97
5922,20160104,-3.9585,-1.9,-1.74,-1.41,-1.64,-1.02,-0.92,-1.93,0.62
5922,20160105,-0.0877,-0.24,-0.04,-0.05,-0.01,-0.07,-0.22,0.64,-0.88
5922,20160106,-1.931,-2.24,-1.41,-1.05,-1.79,-2,-2.69,1.91,-1.07
5922,20160107,-3.5203,-3.47,-3.11,-2.43,-2.59,-2.41,-2.87,0.88,-1.11
5922,20160108,-1.6698,-1.89,-1.42,-1.28,-1.16,-1.23,-1.21,-0.12,0
5922,20160111,-0.3145,-1.91,-1.27,-1.17,-0.79,-0.5,-0.99,1.65,-0.56
5922,20160112,0.7571,0.1,-0.29,-0.81,0.83,0.32,-0.36,1.02,-0.11
5922,20160113,-3.9762,-4.04,-3.42,-2.44,-3.33,-2.51,-3.15,0.13,-1.28
5922,20160114,1.3694,2.05,1.62,1.11,1.36,1.45,1.76,-0.59,1.26
5922,20160115,-2.6375,-1.94,-2.07,-2.18,-1.79,-1.99,-2.44,0.36,-1.48
5922,20160119,-1.6848,-2.07,-1.67,-1.65,-0.83,-0.97,-1.57,1.59,-2.37
5922,20160120,-1.4785,1.16,0.61,-0.32,0.03,-0.76,-1.17,-0.04,0.46
5922,20160121,0.5457,1.01,0.56,1.12,0.36,0.85,1.18,-2.69,0.79
5922,20160122,3.1208,2.51,2.36,2.17,2.26,2.42,1.98,-0.18,1.04
5922,20160125,-2.5987,-2.07,-2.05,-2.21,-1.86,-2.45,-3.36,1.58,-1.54
5922,20160126,0.9119,1.38,1.81,2.05,1.49,2.45,3.22,-1.96,0.95
5922,20160127,-1.9076,-2.06,-1.3,-0.22,-1.59,-0.63,0.35,-0.5,-0.09
5922,20160128,-0.2729,-0.87,0.22,0.92,-0.54,0.04,1.12,0.4,-0.8
5922,20160129,3.5922,2.69,3.01,2.2,2.88,3.11,3.01,-1.19,0.93
5922,20160201,0.9247,0.23,-0.14,-0.47,0.31,0.03,-0.55,0.38,0.1
5922,20160202,-4.3194,-2.38,-2.17,-1.7,-2.62,-2.27,-3,1.24,-2.08
5922,20160203,-1.1286,-0.31,-0.03,0.71,0.46,1.12,1.77,-2.41,0.94
5922,20160204,1.6603,1.08,0.98,0.41,0.83,0.74,1.5,-2.17,1.78
5922,20160205,-3.5726,-3.51,-2.31,-1.67,-3.1,-1.81,-1.54,-0.79,-2.01
5922,20160208,-3.9167,-3.5,-1.58,-1.36,-2.65,-2.2,-2.9,1.19,-2.79
5922,20160209,0.1102,-1.04,-0.95,-1.08,-0.04,-0.44,-1,1.83,0.24
5922,20160210,0.2935,-0.03,-0.09,-0.29,0.44,0.11,-0.61,0.76,0.71
5922,20160211,-0.6584,-0.48,-1.07,-1.25,-0.95,-1.57,-2.6,0.53,0
5922,20160212,2.3932,2.23,1.92,1.64,1.96,2.34,2.91,-1.26,0.85
5922,20160216,3.3801,2.94,2.05,1.54,2.73,2.39,1.99,-1.38,1.46
