fund number,Beta1,Beta2,Beta3,Beta4,Beta5,Beta6,Beta7,Beta8
8613.0,0.12457,0.12505,0.12484,0.12567,0.12482,0.12512,0.12499,0.12494
8616.0,0.12457,0.12506,0.12484,0.12567,0.12481,0.12512,0.12499,0.12494
8618.0,0.12458,0.12505,0.12483,0.12567,0.12482,0.12512,0.12499,0.12494
8620.0,0.12457,0.12505,0.12483,0.12567,0.12481,0.12513,0.12499,0.12494
8621.0,0.12456,0.12507,0.12483,0.12569,0.12481,0.12512,0.12499,0.12494
8622.0,0.1242,0.12531,0.12494,0.12561,0.12487,0.12519,0.12501,0.12486
8623.0,0.12418,0.12534,0.12493,0.12563,0.12484,0.1252,0.12501,0.12487
8624.0,0.1242,0.12532,0.12494,0.12562,0.12484,0.12521,0.12501,0.12486
8625.0,0.12421,0.12529,0.12495,0.12562,0.12487,0.12519,0.12501,0.12486
8626.0,0.12421,0.12531,0.12494,0.12561,0.12487,0.1252,0.12501,0.12486
8772.0,0.12446,0.12528,0.12512,0.12571,0.12471,0.12496,0.12482,0.12493
